||81139|1.500|5.000|7.500|4.000|6.200|51.000|0.125|Music Wire|None|
||81147S|1.500|5.000|16.000|6.000|2.900|52.000|0.148|Stainless|None|
||81140|1.500|5.500|6.100|4.000|7.600|51.000|0.125|Music Wire|None|
||81148S|1.500|5.500|13.000|6.000|3.600|52.000|0.148|Stainless|None|
||81141|1.500|6.000|5.200|4.000|9.000|51.000|0.125|Music Wire|None|
||81149S|1.500|6.000|11.000|6.000|4.200|52.000|0.148|Stainless|None|
||81142|1.500|6.500|4.500|4.000|10.000|51.000|0.125|Music Wire|None|
||81150S|1.500|6.500|9.500|6.000|4.900|52.000|0.148|Stainless|None|
||81143|1.500|7.000|4.000|4.000|12.000|51.000|0.125|Music Wire|None|
||81151S|1.500|7.000|8.300|6.000|5.600|52.000|0.148|Stainless|None|
||5011|1.500|7.250|6.900|9.000|6.600|54.000|0.142|Spring Steel|Zinc|
||81144|1.500|7.500|3.500|4.000|13.000|51.000|0.125|Music Wire|None|
||81152S|1.500|7.500|7.500|6.000|6.200|52.000|0.148|Stainless|None|
||81145|1.500|8.000|3.200|4.000|15.000|51.000|0.125|Music Wire|None|
||81153S|1.500|8.000|6.700|6.000|6.900|52.000|0.148|Stainless|None|
CALL||5695|1.875|5.310|8.200|8.000|5.900|56.000|0.156|Spring Steel|None|
||12339|0.703|2.630|53.000|15.000|0.810|58.000|0.108|Spring Steel|Zinc|
||5005|0.718|5.750|27.000|17.000|1.700|62.000|0.112|Spring Steel|Zinc|
||80896|0.750|2.000|92.000|5.000|0.590|60.000|0.105|Music Wire|None|
||80916S|0.750|2.000|204.000|7.000|0.270|61.000|0.125|Stainless|None|
||80897|0.750|2.250|68.000|5.000|0.800|60.000|0.105|Music Wire|None|
||80917S|0.750|2.250|153.000|7.000|0.360|61.000|0.125|Stainless|None|
||80898|0.750|2.500|54.000|5.000|1.000|60.000|0.105|Music Wire|None|
||80918S|0.750|2.500|122.000|7.000|0.450|61.000|0.125|Stainless|None|
||80899|0.750|2.750|45.000|5.000|1.200|60.000|0.105|Music Wire|None|
||80919S|0.750|2.750|102.000|7.000|0.540|61.000|0.125|Stainless|None|
||80900|0.750|3.000|39.000|5.000|1.400|60.000|0.105|Music Wire|None|
||80920S|0.750|3.000|87.000|7.000|0.630|61.000|0.125|Stainless|None|
||80901|0.750|3.500|30.000|5.000|1.800|60.000|0.105|Music Wire|None|
||80921S|0.750|3.500|68.000|7.000|0.810|61.000|0.125|Stainless|None|
||80902|0.750|4.000|25.000|5.000|2.200|60.000|0.105|Music Wire|None|
||80922S|0.750|4.000|56.000|7.000|0.990|61.000|0.125|Stainless|None|
||80903|0.750|4.500|21.000|5.000|2.600|60.000|0.105|Music Wire|None|
||80923S|0.750|4.500|47.000|7.000|1.200|61.000|0.125|Stainless|None|
||80904|0.750|5.000|18.000|5.000|3.000|60.000|0.105|Music Wire|None|
||80924S|0.750|5.000|41.000|7.000|1.300|61.000|0.125|Stainless|None|
||5514|0.750|6.880|19.000|17.000|2.500|64.000|0.115|Spring Steel|Zinc|
||5604|0.750|11.900|10.000|17.000|4.600|64.000|0.115|Spring Steel|Zinc|
||5530|0.859|4.750|27.000|15.000|1.800|63.000|0.120|Spring Steel|Zinc|
||5287|0.875|2.500|57.000|14.000|0.840|62.000|0.120|Spring Steel|Zinc|
||5442|0.875|4.130|29.000|14.000|1.600|62.000|0.120|Spring Steel|Zinc|
||5459|0.875|5.810|18.000|14.000|2.600|62.000|0.120|Spring Steel|Zinc|
||210|0.938|8.500|8.900|12.000|5.000|57.000|0.120|Hard Drawn|Zinc|
||12387|0.953|3.750|24.000|12.000|1.900|57.000|0.121|Spring Steel|Zinc|
||12382|0.968|5.660|15.000|13.000|3.200|59.000|0.120|Music Wire|Zinc|
||5597|0.968|7.880|11.000|13.000|4.200|62.000|0.125|Hard Drawn|Zinc|
||81001|1.000|2.500|60.000|5.000|0.870|58.000|0.115|Music Wire|None|
||81027S|1.000|2.500|114.000|6.000|0.450|58.000|0.135|Stainless|None|
||81002|1.000|2.750|41.000|5.000|1.300|58.000|0.115|Music Wire|None|
||5141|1.000|2.750|48.000|13.000|0.990|60.000|0.125|Hard Drawn|Zinc|
||81028S|1.000|2.750|84.000|6.000|0.620|58.000|0.135|Stainless|None|
||81003|1.000|3.000|33.000|5.000|1.600|58.000|0.115|Music Wire|None|
||81029S|1.000|3.000|66.000|6.000|0.780|58.000|0.135|Stainless|None|
||81004|1.000|3.500|24.000|5.000|2.200|58.000|0.115|Music Wire|None|
||81030S|1.000|3.500|48.000|6.000|1.100|58.000|0.135|Stainless|None|
||81005|1.000|4.000|18.000|5.000|2.900|58.000|0.115|Music Wire|None|
||81031S|1.000|4.000|38.000|6.000|1.400|58.000|0.135|Stainless|None|
||81006|1.000|4.500|15.000|5.000|3.500|58.000|0.115|Music Wire|None|
||81032S|1.000|4.500|31.000|6.000|1.700|58.000|0.135|Stainless|None|
||81007|1.000|5.000|13.000|5.000|4.100|58.000|0.115|Music Wire|None|
CALL||81033S|1.000|5.000|26.000|6.000|2.000|58.000|0.135|Stainless|None|
||81008|1.000|5.500|11.000|5.000|4.800|58.000|0.115|Music Wire|None|
||81034S|1.000|5.500|22.000|6.000|2.300|58.000|0.135|Stainless|None|
||81009|1.000|6.000|9.800|5.000|5.400|58.000|0.115|Music Wire|None|
||81035S|1.000|6.000|20.000|6.000|2.600|58.000|0.135|Stainless|None|
||81010|1.000|6.500|8.800|5.000|6.000|58.000|0.115|Music Wire|None|
||81036S|1.000|6.500|18.000|6.000|2.900|58.000|0.135|Stainless|None|
||81011|1.000|7.000|8.100|5.000|6.500|58.000|0.115|Music Wire|None|
||81037S|1.000|7.000|16.000|6.000|3.200|58.000|0.135|Stainless|None|
||81012|1.000|8.000|6.700|5.000|7.900|58.000|0.115|Music Wire|None|
||81038S|1.000|8.000|14.000|6.000|3.800|58.000|0.135|Stainless|None|
||5569|1.000|8.380|8.800|13.000|5.400|60.000|0.125|Hard Drawn|Zinc|
||81013|1.000|9.000|5.800|5.000|9.100|58.000|0.115|Music Wire|None|
||81039S|1.000|9.000|12.000|6.000|4.400|58.000|0.135|Stainless|None|
||5531|1.000|13.100|5.500|13.000|8.500|60.000|0.125|Hard Drawn|Zinc|
||634|1.188|12.000|5.300|12.000|9.200|61.000|0.135|Hard Drawn|Zinc|
||5153|1.250|3.380|26.000|10.000|1.800|57.000|0.135|Hard Drawn|Zinc|
||81129S|1.250|3.500|52.000|7.000|1.100|62.000|0.148|Stainless|None|
||81130S|1.250|4.000|37.000|7.000|1.500|62.000|0.148|Stainless|None|
||81131S|1.250|4.500|29.000|7.000|1.900|62.000|0.148|Stainless|None|
||81132S|1.250|5.000|24.000|7.000|2.300|62.000|0.148|Stainless|None|
||81133S|1.250|5.500|20.000|7.000|2.800|62.000|0.148|Stainless|None|
||81134S|1.250|6.000|17.000|7.000|3.200|62.000|0.148|Stainless|None|
||81135S|1.250|6.500|15.000|7.000|3.600|62.000|0.148|Stainless|None|
||81136S|1.250|7.000|14.000|7.000|4.100|62.000|0.148|Stainless|None|
||81137S|1.250|7.500|12.000|7.000|4.500|62.000|0.148|Stainless|None|
||4060|1.250|26.800|1.900|10.000|25.000|57.000|0.135|Spring Steel|None|
||4061|1.281|26.800|2.000|11.000|25.000|61.000|0.139|Spring Steel|None|
||632|1.500|14.000|3.600|10.000|14.000|62.000|0.148|Hard Drawn|Zinc|
||5615|1.687|8.500|6.000|10.000|8.800|62.000|0.156|Spring Steel|Zinc|
||5113|0.562|2.840|93.000|23.000|0.520|71.000|0.105|Hard Drawn|Gold Irridite®|
||5137|0.593|4.000|50.000|20.000|0.920|66.000|0.105|Hard Drawn|Zinc|
||5635|0.687|7.130|23.000|19.000|2.100|68.000|0.113|Spring Steel|Zinc|
||80905|0.750|2.000|151.000|6.000|0.440|73.000|0.115|Music Wire|None|
||80906|0.750|2.250|116.000|6.000|0.580|73.000|0.115|Music Wire|None|
||80907|0.750|2.500|89.000|6.000|0.750|73.000|0.115|Music Wire|None|
CALL||80908|0.750|2.750|76.000|6.000|0.890|73.000|0.115|Music Wire|None|
||80909|0.750|3.000|66.000|6.000|1.000|73.000|0.115|Music Wire|None|
||80910|0.750|3.500|50.000|6.000|1.300|73.000|0.115|Music Wire|None|
||80911|0.750|4.000|41.000|6.000|1.600|73.000|0.115|Music Wire|None|
||80912|0.750|4.500|35.000|6.000|1.900|73.000|0.115|Music Wire|None|
||80913|0.750|5.000|30.000|6.000|2.200|73.000|0.115|Music Wire|None|
||80914|0.750|5.500|27.000|6.000|2.500|73.000|0.115|Music Wire|None|
||80915|0.750|6.000|24.000|6.000|2.800|73.000|0.115|Music Wire|None|
||5486|0.812|3.380|47.000|17.000|1.000|66.000|0.120|Spring Steel|Zinc|
||76|0.812|4.000|39.000|17.000|1.300|66.000|0.120|Hard Drawn|Zinc|
||219|0.812|6.750|19.000|17.000|2.600|66.000|0.120|Hard Drawn|Zinc|
CALL||5300|0.843|2.750|53.000|16.000|0.930|65.000|0.120|Spring Steel|Zinc|
||5646|0.875|6.250|21.000|17.000|2.500|69.000|0.125|Spring Steel|Zinc|
||81014|1.000|2.500|87.000|6.000|0.770|73.000|0.125|Music Wire|None|
||81015|1.000|2.750|66.000|6.000|1.000|73.000|0.125|Music Wire|None|
||81016|1.000|3.000|52.000|6.000|1.300|73.000|0.125|Music Wire|None|
||81017|1.000|3.500|37.000|6.000|1.800|73.000|0.125|Music Wire|None|
||81018|1.000|4.000|29.000|6.000|2.300|73.000|0.125|Music Wire|None|
||81019|1.000|4.500|24.000|6.000|2.800|73.000|0.125|Music Wire|None|
||81020|1.000|5.000|20.000|6.000|3.300|73.000|0.125|Music Wire|None|
||81021|1.000|5.500|18.000|6.000|3.800|73.000|0.125|Music Wire|None|
||81022|1.000|6.000|15.000|6.000|4.400|73.000|0.125|Music Wire|None|
||81023|1.000|6.500|14.000|6.000|4.900|73.000|0.125|Music Wire|None|
||81024|1.000|7.000|13.000|6.000|5.400|73.000|0.125|Music Wire|None|
||81025|1.000|8.000|11.000|6.000|6.400|73.000|0.125|Music Wire|None|
||81026|1.000|9.000|9.000|6.000|7.500|73.000|0.125|Music Wire|None|
||12342|1.031|12.800|7.700|16.000|7.200|72.000|0.135|Spring Steel|Zinc|
||187|1.062|3.500|37.000|15.000|1.400|69.000|0.135|Hard Drawn|Zinc|
||371|1.062|5.000|22.000|15.000|2.400|69.000|0.135|Hard Drawn|Zinc|
||728|1.062|12.000|7.700|15.000|7.100|69.000|0.135|Hard Drawn|Zinc|
||81071|1.125|3.000|46.000|6.000|1.300|66.000|0.125|Music Wire|None|
||81072|1.125|3.500|30.000|6.000|2.000|66.000|0.125|Music Wire|None|
||81073|1.125|4.000|23.000|6.000|2.700|66.000|0.125|Music Wire|None|
||81074|1.125|4.500|18.000|6.000|3.400|66.000|0.125|Music Wire|None|
||81075|1.125|5.000|15.000|6.000|4.000|66.000|0.125|Music Wire|None|
||81076|1.125|5.500|13.000|6.000|4.700|66.000|0.125|Music Wire|None|
||81077|1.125|6.000|11.000|6.000|5.400|66.000|0.125|Music Wire|None|
||81078|1.125|6.500|9.900|6.000|6.100|66.000|0.125|Music Wire|None|
||81079|1.125|7.000|8.900|6.000|6.800|66.000|0.125|Music Wire|None|
||5645|1.219|7.750|11.000|14.000|5.000|69.000|0.142|Spring Steel|Zinc|
||81118|1.250|3.010|34.000|6.000|1.900|73.000|0.135|Music Wire|None|
||81119|1.250|3.250|41.000|6.000|1.600|73.000|0.135|Music Wire|None|
||81120|1.250|3.500|39.000|6.000|1.700|73.000|0.135|Music Wire|None|
||81121|1.250|4.000|26.000|6.000|2.500|73.000|0.135|Music Wire|None|
||81122|1.250|4.500|20.000|6.000|3.300|73.000|0.135|Music Wire|None|
||81123|1.250|5.000|17.000|6.000|4.000|73.000|0.135|Music Wire|None|
||81124|1.250|5.500|14.000|6.000|4.700|73.000|0.135|Music Wire|None|
||81125|1.250|6.000|12.000|6.000|5.400|73.000|0.135|Music Wire|None|
||81126|1.250|6.500|11.000|6.000|6.200|73.000|0.135|Music Wire|None|
||81127|1.250|7.000|9.700|6.000|6.900|73.000|0.135|Music Wire|None|
||81128|1.250|7.500|8.800|6.000|7.600|73.000|0.135|Music Wire|None|
||4062|1.375|27.000|2.200|13.000|25.000|68.000|0.148|Spring Steel|None|
||81162|1.750|5.000|15.000|6.000|4.300|70.000|0.148|Music Wire|None|
CALL||81170S|1.750|5.000|31.000|8.000|2.100|73.000|0.177|Stainless|None|
||81163|1.750|5.500|12.000|6.000|5.600|70.000|0.148|Music Wire|None|
CALL||81171S|1.750|5.500|24.000|8.000|2.700|73.000|0.177|Stainless|None|
||81164|1.750|6.000|9.400|6.000|6.900|70.000|0.148|Music Wire|None|
CALL||81172S|1.750|6.000|20.000|8.000|3.300|73.000|0.177|Stainless|None|
||81165|1.750|6.500|7.900|6.000|8.200|70.000|0.148|Music Wire|None|
CALL||81173S|1.750|6.500|17.000|8.000|3.900|73.000|0.177|Stainless|None|
||81166|1.750|7.000|6.800|6.000|9.500|70.000|0.148|Music Wire|None|
CALL||81174S|1.750|7.000|15.000|8.000|4.500|73.000|0.177|Stainless|None|
||81167|1.750|7.500|6.000|6.000|11.000|70.000|0.148|Music Wire|None|
||81175S|1.750|7.500|13.000|8.000|5.100|73.000|0.177|Stainless|None|
||81168|1.750|8.000|5.300|6.000|12.000|70.000|0.148|Music Wire|None|
CALL||81176S|1.750|8.000|11.000|8.000|5.700|73.000|0.177|Stainless|None|
||81169|1.750|9.000|4.400|6.000|15.000|70.000|0.148|Music Wire|None|
||81177S|1.750|9.000|9.500|8.000|6.800|73.000|0.177|Stainless|None|
||81186S|2.000|5.500|21.000|7.000|2.900|66.000|0.177|Stainless|None|
||81187S|2.000|6.000|16.000|7.000|3.700|66.000|0.177|Stainless|None|
||81188S|2.000|6.500|13.000|7.000|4.500|66.000|0.177|Stainless|None|
CALL||81189S|2.000|7.000|11.000|7.000|5.400|66.000|0.177|Stainless|None|
||81190S|2.000|7.500|9.400|7.000|6.200|66.000|0.177|Stainless|None|
||81191S|2.000|8.000|8.300|7.000|7.100|66.000|0.177|Stainless|None|
||81192S|2.000|9.000|6.700|7.000|8.800|66.000|0.177|Stainless|None|
||81193S|2.000|10.000|5.600|7.000|10.000|66.000|0.177|Stainless|None|
||5488|0.703|1.910|167.000|24.000|0.340|80.000|0.120|Spring Steel|None|
||5641|0.718|2.560|109.000|24.000|0.530|82.000|0.122|Spring Steel|Zinc|
||5674|0.718|3.190|72.000|23.000|0.760|78.000|0.120|Spring Steel|Zinc|
||12373|0.718|3.250|67.000|23.000|0.830|78.000|0.120|Spring Steel|Zinc|
||195|0.750|2.750|81.000|21.000|0.660|74.000|0.120|Hard Drawn|Zinc|
||5292|0.750|4.060|59.000|25.000|1.000|84.000|0.125|Spring Steel|Zinc|
||5484|0.750|4.690|38.000|21.000|1.400|74.000|0.120|Spring Steel|Zinc|
||193|0.750|5.000|36.000|21.000|1.500|74.000|0.120|Hard Drawn|Zinc|
||5564|0.750|7.250|28.000|25.000|2.100|84.000|0.125|Hard Drawn|Zinc|
||12538|0.812|3.130|72.000|20.000|0.770|76.000|0.125|Hard Drawn|Zinc|
||5699|0.812|3.250|72.000|20.000|0.770|76.000|0.125|Spring Steel|Black Oxide|
||5831|0.812|3.750|47.000|20.000|1.200|76.000|0.125|Spring Steel|Zinc|
||5697|0.906|3.380|69.000|22.000|0.880|83.000|0.135|Spring Steel|Zinc|
||81040S|1.000|2.500|172.000|8.000|0.380|74.000|0.148|Stainless|None|
||81041S|1.000|2.750|135.000|8.000|0.490|74.000|0.148|Stainless|None|
||81042S|1.000|3.000|105.000|8.000|0.630|74.000|0.148|Stainless|None|
||81043S|1.000|3.500|79.000|8.000|0.830|74.000|0.148|Stainless|None|
||81044S|1.000|4.000|61.000|8.000|1.100|74.000|0.148|Stainless|None|
||81045S|1.000|4.500|50.000|8.000|1.300|74.000|0.148|Stainless|None|
||81046S|1.000|5.000|42.000|8.000|1.600|74.000|0.148|Stainless|None|
||81047S|1.000|5.500|37.000|8.000|1.800|74.000|0.148|Stainless|None|
||81048S|1.000|6.000|33.000|8.000|2.000|74.000|0.148|Stainless|None|
||81049S|1.000|6.500|29.000|8.000|2.300|74.000|0.148|Stainless|None|
||652|1.000|7.000|18.000|17.000|3.100|75.000|0.135|Hard Drawn|Zinc|
||81050S|1.000|7.000|26.000|8.000|2.500|74.000|0.148|Stainless|None|
||81051S|1.000|8.000|22.000|8.000|3.000|74.000|0.148|Stainless|None|
||81052S|1.000|9.000|19.000|8.000|3.400|74.000|0.148|Stainless|None|
||12546|1.000|9.500|12.000|18.000|4.700|75.000|0.135|Hard Drawn|Zinc|
||5643|1.000|16.500|6.700|17.000|8.500|75.000|0.135|Spring Steel|Zinc|
||5582|1.062|12.900|8.600|18.000|7.000|78.000|0.140|Spring Steel|Zinc|
||5698|1.156|5.190|30.000|19.000|2.200|84.000|0.148|Spring Steel|None|
||5716|1.188|10.800|17.000|0.000|4.700|81.000|0.162|Hard Drawn|Zinc|
||631|1.250|10.000|9.200|16.000|6.600|77.000|0.148|Hard Drawn|Zinc|
||4063|1.453|27.000|2.500|14.000|25.000|74.000|0.156|Spring Steel|None|
||81146|1.500|4.500|24.000|7.000|3.000|80.000|0.148|Music Wire|None|
||81154S|1.500|4.500|51.000|9.000|1.500|85.000|0.177|Stainless|None|
||81147|1.500|5.000|19.000|7.000|3.900|80.000|0.148|Music Wire|None|
||81155S|1.500|5.000|40.000|9.000|1.900|85.000|0.177|Stainless|None|
||81148|1.500|5.500|15.000|7.000|4.800|80.000|0.148|Music Wire|None|
||81156S|1.500|5.500|33.000|9.000|2.300|85.000|0.177|Stainless|None|
||81149|1.500|6.000|13.000|7.000|5.700|80.000|0.148|Music Wire|None|
||81157S|1.500|6.000|28.000|9.000|2.700|85.000|0.177|Stainless|None|
||81150|1.500|6.500|11.000|7.000|6.500|80.000|0.148|Music Wire|None|
||81158S|1.500|6.500|24.000|9.000|3.100|85.000|0.177|Stainless|None|
||81151|1.500|7.000|9.800|7.000|7.500|80.000|0.148|Music Wire|None|
||81159S|1.500|7.000|21.000|9.000|3.500|85.000|0.177|Stainless|None|
||81152|1.500|7.500|8.800|7.000|8.300|80.000|0.148|Music Wire|None|
||81160S|1.500|7.500|19.000|9.000|3.900|85.000|0.177|Stainless|None|
||81153|1.500|8.000|7.900|7.000|9.300|80.000|0.148|Music Wire|None|
||81161S|1.500|8.000|17.000|9.000|4.400|85.000|0.177|Stainless|None|
||5550|1.500|8.500|11.000|15.000|6.100|80.000|0.162|Spring Steel|Zinc|
||4403|1.500|18.000|4.700|16.000|15.000|85.000|0.165|Spring Steel|Zinc|
||4401|1.500|19.400|4.000|15.000|16.000|80.000|0.162|Spring Steel|Zinc|
||4064|1.500|27.000|2.700|15.000|24.000|80.000|0.162|Spring Steel|None|
||5575|1.546|4.750|22.000|14.000|2.800|78.000|0.162|Spring Steel|Zinc|
||5504|1.546|4.750|25.000|16.000|2.700|85.000|0.167|Spring Steel|Zinc|
||6056|0.625|2.000|203.000|32.000|0.310|94.000|0.120|Spring Steel|None|
||189|0.625|3.250|110.000|32.000|0.560|94.000|0.120|Hard Drawn|Zinc|
||234|0.625|8.500|36.000|32.000|1.700|94.000|0.120|Hard Drawn|Zinc|
||12390|0.718|3.190|82.000|26.000|0.740|87.000|0.124|Spring Steel|Zinc|
||80916|0.750|2.000|240.000|19.000|0.300|91.000|0.125|Music Wire|None|
||80917|0.750|2.250|180.000|8.000|0.480|93.000|0.125|Music Wire|None|
||80918|0.750|2.500|144.000|8.000|0.590|93.000|0.125|Music Wire|None|
||80919|0.750|2.750|120.000|8.000|0.710|93.000|0.125|Music Wire|None|
||80920|0.750|3.000|103.000|8.000|0.830|93.000|0.125|Music Wire|None|
||80921|0.750|3.500|80.000|8.000|1.100|93.000|0.125|Music Wire|None|
||80922|0.750|4.000|65.000|8.000|1.300|93.000|0.125|Music Wire|None|
||80923|0.750|4.500|55.000|8.000|1.500|93.000|0.125|Music Wire|None|
||80924|0.750|5.000|48.000|8.000|1.800|93.000|0.125|Music Wire|None|
||5031|0.812|4.880|56.000|28.000|1.200|96.000|0.135|Hard Drawn|Zinc|
||5650|0.875|8.500|22.000|24.000|2.900|87.000|0.135|Spring Steel|Zinc|
||600|0.875|9.000|20.000|24.000|3.200|87.000|0.135|Hard Drawn|Zinc|
||5815|0.875|9.000|25.000|28.000|2.800|98.000|0.140|Spring Steel|Zinc|
||5518|0.875|12.000|16.000|25.000|4.100|91.000|0.137|Spring Steel|Zinc|
||81027|1.000|2.500|134.000|8.000|0.610|89.000|0.135|Music Wire|None|
||81028|1.000|2.750|98.000|8.000|0.830|89.000|0.135|Music Wire|None|
||81029|1.000|3.000|78.000|8.000|1.100|89.000|0.135|Music Wire|None|
||81030|1.000|3.500|57.000|8.000|1.400|89.000|0.135|Music Wire|None|
||81031|1.000|4.000|45.000|8.000|1.800|89.000|0.135|Music Wire|None|
||5477|1.000|4.160|70.000|26.000|0.990|95.000|0.145|Spring Steel|Zinc|
||81032|1.000|4.500|36.000|8.000|2.300|89.000|0.135|Music Wire|None|
||81033|1.000|5.000|31.000|8.000|2.700|89.000|0.135|Music Wire|None|
||81034|1.000|5.500|26.000|8.000|3.100|89.000|0.135|Music Wire|None|
||81035|1.000|6.000|23.000|8.000|3.500|89.000|0.135|Music Wire|None|
||81036|1.000|6.500|21.000|8.000|3.900|89.000|0.135|Music Wire|None|
||81037|1.000|7.000|19.000|8.000|4.300|89.000|0.135|Music Wire|None|
||81038|1.000|8.000|16.000|8.000|5.100|89.000|0.135|Music Wire|None|
||649|1.000|8.000|25.000|26.000|2.900|99.000|0.148|Hard Drawn|Zinc|
||81039|1.000|9.000|14.000|8.000|6.000|89.000|0.135|Music Wire|None|
||5656|1.125|7.750|17.000|20.000|3.900|87.000|0.148|Spring Steel|Zinc|
||5692|1.125|7.880|19.000|22.000|3.600|91.000|0.151|Spring Steel|Zinc|
||601|1.125|8.500|15.000|20.000|4.400|87.000|0.148|Hard Drawn|Zinc|
||81129|1.250|3.500|61.000|8.000|1.400|95.000|0.148|Music Wire|None|
||81130|1.250|4.000|44.000|8.000|2.000|95.000|0.148|Music Wire|None|
||81131|1.250|4.500|34.000|8.000|2.600|95.000|0.148|Music Wire|None|
||81132|1.250|5.000|28.000|8.000|3.100|95.000|0.148|Music Wire|None|
||81133|1.250|5.500|23.000|8.000|3.700|95.000|0.148|Music Wire|None|
||81134|1.250|6.000|20.000|8.000|4.300|95.000|0.148|Music Wire|None|
||81135|1.250|6.500|18.000|8.000|4.900|95.000|0.148|Music Wire|None|
||630|1.250|6.500|26.000|23.000|3.000|100.000|0.162|Hard Drawn|Zinc|
||81136|1.250|7.000|16.000|8.000|5.400|95.000|0.148|Music Wire|None|
||81137|1.250|7.500|15.000|8.000|6.000|95.000|0.148|Music Wire|None|
||603|1.250|8.000|20.000|23.000|3.900|100.000|0.162|Hard Drawn|Zinc|
||618|1.250|12.000|12.000|23.000|6.200|100.000|0.162|Hard Drawn|Zinc|
||726|1.250|14.000|10.000|23.000|7.500|100.000|0.162|Hard Drawn|Zinc|
||4070|1.250|15.300|7.700|19.000|9.000|89.000|0.156|Spring Steel|None|
||5780|1.375|5.500|24.000|18.000|3.000|89.000|0.162|Spring Steel|Zinc|
||602|1.375|8.000|15.000|18.000|4.800|89.000|0.162|Hard Drawn|Zinc|
||4065|1.593|27.300|2.900|16.000|25.000|87.000|0.170|Spring Steel|None|
||4066|1.671|27.300|3.000|17.000|25.000|94.000|0.177|Spring Steel|None|
