select|Select|CAD|CSC|Stock #|OD (in)|ID (in)|Free Length(in)|Rate (lbs/in)|Sugg. Max Defl (in)|Sugg. Max Load (lbs)|Solid Length (in)|Wire Dia. (in)|Total Coils|Material|Ends|Finish|
||461|0.156|0.500|0.960|0.070|0.980|1.000|0.014|Music Wire|Zinc|
||5339|0.156|0.500|1.200|0.070|0.790|1.000|0.014|Music Wire|None|
||M-16|0.156|0.500|1.400|0.100|0.760|1.100|0.015|Music Wire|Zinc|
||B3-2|0.156|0.670|0.780|0.100|1.300|1.100|0.015|Music Wire|Zinc|
||M-127|0.156|1.000|0.480|0.100|2.100|1.100|0.015|Music Wire|None|
||436|0.156|1.060|0.340|0.080|2.800|1.000|0.014|Music Wire|Zinc|
||260-A|0.156|1.500|0.200|0.080|4.700|1.000|0.014|Music Wire|Zinc|
||257-A|0.156|1.500|0.300|0.100|3.400|1.100|0.015|Music Wire|Zinc|
||260-B|0.156|1.880|0.160|0.080|6.000|1.000|0.014|Music Wire|Zinc|
||257-B|0.156|1.880|0.230|0.100|4.400|1.100|0.015|Music Wire|Zinc|
||260-C|0.156|2.500|0.120|0.080|8.200|1.000|0.014|Music Wire|Zinc|
||257-C|0.156|2.500|0.170|0.100|6.100|1.100|0.015|Music Wire|Zinc|
||A-87|0.172|0.310|4.100|0.100|0.280|1.200|0.016|Music Wire|Zinc|
||N-303|0.172|0.560|0.850|0.080|1.100|1.000|0.015|Music Wire|None|
||80132S|0.180|0.630|1.700|0.100|0.580|1.100|0.018|Stainless|None|
||80133S|0.180|0.750|1.300|0.100|0.800|1.100|0.018|Stainless|None|
||80134S|0.180|0.880|0.960|0.100|1.100|1.100|0.018|Stainless|None|
||80135S|0.180|1.000|0.790|0.100|1.300|1.100|0.018|Stainless|None|
||80136S|0.180|1.130|0.650|0.100|1.600|1.100|0.018|Stainless|None|
||80137S|0.180|1.250|0.570|0.100|1.800|1.100|0.018|Stainless|None|
||80138S|0.180|1.380|0.490|0.100|2.100|1.100|0.018|Stainless|None|
||80139S|0.180|1.500|0.430|0.100|2.400|1.100|0.018|Stainless|None|
||80140S|0.180|1.630|0.380|0.100|2.700|1.100|0.018|Stainless|None|
||80141S|0.180|1.750|0.390|0.100|2.600|1.100|0.018|Stainless|None|
||80142S|0.180|1.880|0.320|0.100|3.200|1.100|0.018|Stainless|None|
||80143S|0.180|2.000|0.320|0.100|3.200|1.100|0.018|Stainless|None|
||80144S|0.180|2.250|0.260|0.100|4.000|1.100|0.018|Stainless|None|
||80145S|0.180|2.500|0.240|0.100|4.200|1.100|0.018|Stainless|None|
||5422|0.188|0.440|1.800|0.090|0.590|1.200|0.016|Music Wire|None|
||5701|0.188|0.560|1.100|0.090|0.940|1.200|0.016|Music Wire|None|
||6071|0.188|0.750|0.900|0.100|1.100|1.100|0.018|Stainless|None|
||ZZ2-32|0.188|1.380|0.470|0.100|2.100|1.100|0.018|Stainless|None|
||166-A|0.188|1.500|0.230|0.090|4.500|1.100|0.016|Music Wire|Zinc|
||166-B|0.188|1.880|0.180|0.090|5.900|1.100|0.016|Music Wire|Zinc|
||166-C|0.188|2.500|0.140|0.090|7.800|1.100|0.016|Music Wire|Zinc|
||5405|0.219|0.690|0.720|0.080|1.500|1.200|0.017|Music Wire|None|
||5436|0.219|1.000|0.470|0.090|2.300|1.200|0.017|Music Wire|None|
||5765|0.219|1.160|0.420|0.080|2.600|1.200|0.017|Music Wire|None|
||5184|0.219|2.500|0.120|0.080|9.100|1.200|0.017|Music Wire|Zinc|
||S-530|0.250|1.380|0.270|0.100|3.800|1.100|0.020|Stainless|None|
||254-A|0.250|1.500|0.190|0.080|6.200|1.200|0.018|Music Wire|Zinc|
CALL||S-535|0.250|1.750|0.220|0.100|4.600|1.100|0.020|Stainless|None|
||254-B|0.250|1.880|0.150|0.080|7.800|1.200|0.018|Music Wire|Zinc|
||S-541|0.250|2.130|0.180|0.100|5.700|1.100|0.020|Stainless|None|
||254-C|0.250|2.500|0.100|0.080|11.000|1.200|0.018|Music Wire|Zinc|
||255-A|0.281|1.500|0.130|0.060|8.100|1.100|0.018|Music Wire|Zinc|
||255-B|0.281|1.880|0.100|0.060|10.000|1.100|0.018|Music Wire|Zinc|
||255-C|0.281|2.500|0.070|0.060|15.000|1.100|0.018|Music Wire|Zinc|
||80047|0.094|0.380|4.700|0.100|0.260|1.300|0.013|Music Wire|None|
||80061S|0.094|0.380|12.000|0.200|0.110|1.400|0.016|Stainless|None|
||80048|0.094|0.440|3.700|0.100|0.330|1.300|0.013|Music Wire|None|
||80062S|0.094|0.440|9.400|0.200|0.140|1.400|0.016|Stainless|None|
||ZZ4-38|0.094|0.500|3.000|0.200|0.410|1.400|0.013|Music Wire|None|
||80049|0.094|0.500|3.100|0.100|0.400|1.300|0.013|Music Wire|None|
||80063S|0.094|0.500|7.800|0.200|0.160|1.400|0.016|Stainless|None|
||80050|0.094|0.630|2.200|0.100|0.540|1.300|0.013|Music Wire|None|
||80064S|0.094|0.630|5.800|0.200|0.220|1.400|0.016|Stainless|None|
||80051|0.094|0.750|1.800|0.100|0.690|1.300|0.013|Music Wire|None|
||80065S|0.094|0.750|4.500|0.200|0.290|1.400|0.016|Stainless|None|
||80052|0.094|0.880|1.500|0.100|0.830|1.300|0.013|Music Wire|None|
||80066S|0.094|0.880|3.700|0.200|0.340|1.400|0.016|Stainless|None|
||80053|0.094|1.000|1.200|0.100|0.980|1.300|0.013|Music Wire|None|
||80067S|0.094|1.000|3.100|0.200|0.410|1.400|0.016|Stainless|None|
||ZZ1-19|0.094|1.280|0.890|0.200|1.400|1.400|0.013|Music Wire|None|
||80068|0.120|0.500|2.000|0.100|0.600|1.300|0.014|Music Wire|None|
||80069|0.120|0.630|1.500|0.100|0.800|1.300|0.014|Music Wire|None|
||80070|0.120|0.750|1.100|0.100|1.100|1.300|0.014|Music Wire|None|
||80071|0.120|0.810|0.970|0.100|1.200|1.300|0.014|Music Wire|None|
||80072|0.120|0.880|0.940|0.100|1.300|1.300|0.014|Music Wire|None|
||80073|0.120|1.000|0.780|0.100|1.500|1.300|0.014|Music Wire|None|
||80074|0.120|1.130|0.670|0.100|1.800|1.300|0.014|Music Wire|None|
||80075|0.120|1.250|0.580|0.100|2.100|1.300|0.014|Music Wire|None|
||80076|0.120|1.380|0.550|0.100|2.200|1.300|0.014|Music Wire|None|
||80077|0.120|1.500|0.480|0.100|2.500|1.300|0.014|Music Wire|None|
CALL||438|0.125|0.440|2.200|0.100|0.530|1.300|0.014|Music Wire|Zinc|
||5403|0.125|0.440|2.400|0.100|0.490|1.300|0.014|Music Wire|None|
||ZZ4-22|0.125|0.500|2.500|0.200|0.510|1.400|0.015|Music Wire|Zinc|
||M-59|0.125|0.750|1.100|0.100|1.100|1.300|0.014|Music Wire|Gold Irridite®|
||258-A|0.125|1.500|0.430|0.100|2.700|1.300|0.014|Music Wire|Zinc|
||199-C|0.125|1.500|0.650|0.200|2.000|1.400|0.015|Music Wire|Zinc|
||B6-27|0.125|1.530|0.590|0.200|2.200|1.400|0.015|Music Wire|None|
||ZZ2-5|0.125|1.630|0.400|0.100|2.900|1.300|0.014|Music Wire|Zinc|
||258-B|0.125|1.880|0.350|0.100|3.300|1.300|0.014|Music Wire|Zinc|
||258-C|0.125|2.500|0.240|0.100|4.700|1.300|0.014|Music Wire|Zinc|
||5247|0.125|6.000|0.140|0.200|8.900|1.400|0.015|Music Wire|None|
||5198|0.125|8.000|0.110|0.200|12.000|1.400|0.015|Music Wire|Zinc|
||M-117|0.140|0.630|1.400|0.100|0.840|1.300|0.015|Music Wire|None|
||M-41|0.140|0.750|1.000|0.100|1.100|1.300|0.015|Music Wire|None|
||O-99|0.140|0.810|0.980|0.100|1.200|1.300|0.015|Music Wire|None|
||534-A|0.140|0.880|0.770|0.100|1.500|1.300|0.015|Music Wire|Zinc|
||O-24|0.140|2.500|0.240|0.100|4.700|1.300|0.015|Music Wire|None|
||M-44|0.156|0.630|1.500|0.100|0.820|1.400|0.016|Music Wire|None|
||ZZ2-23|0.156|0.780|1.100|0.100|1.100|1.400|0.016|Music Wire|None|
||5083|0.156|1.250|0.540|0.100|2.300|1.400|0.016|Music Wire|Zinc|
||5417|0.188|0.560|1.500|0.100|0.820|1.400|0.017|Music Wire|Zinc|
||5511|0.188|0.810|0.830|0.100|1.500|1.400|0.017|Music Wire|Zinc|
||5361|0.188|0.940|0.710|0.100|1.800|1.400|0.017|Music Wire|None|
||ZZ2-8|0.188|0.940|0.720|0.100|1.800|1.400|0.017|Music Wire|None|
||5619|0.188|1.190|0.460|0.100|2.800|1.400|0.017|Music Wire|Zinc|
||ZZ1-57|0.203|0.940|0.550|0.090|2.200|1.300|0.017|Music Wire|Zinc|
||ZZ3-46|0.219|1.440|0.340|0.100|3.900|1.400|0.018|Music Wire|None|
||253-A|0.219|1.500|0.280|0.100|4.700|1.400|0.018|Music Wire|Zinc|
||5548|0.219|1.690|0.270|0.100|4.800|1.400|0.018|Music Wire|Zinc|
||253-B|0.219|1.880|0.210|0.100|6.300|1.400|0.018|Music Wire|Zinc|
||253-C|0.219|2.500|0.150|0.100|8.600|1.400|0.018|Music Wire|Zinc|
||M-122|0.219|2.630|0.140|0.100|9.200|1.400|0.018|Music Wire|None|
||ZZ1-12|0.234|1.690|0.410|0.200|3.100|1.400|0.021|Stainless|None|
||80236|0.240|0.630|1.400|0.100|0.830|1.300|0.018|Music Wire|None|
||80237|0.240|0.750|0.830|0.100|1.400|1.300|0.018|Music Wire|None|
||80238|0.240|0.880|0.570|0.100|2.100|1.300|0.018|Music Wire|None|
||80239|0.240|1.000|0.460|0.100|2.600|1.300|0.018|Music Wire|None|
||80240|0.240|1.130|0.330|0.100|3.600|1.300|0.018|Music Wire|None|
||80241|0.240|1.250|0.290|0.100|4.100|1.300|0.018|Music Wire|None|
||80242|0.240|1.380|0.240|0.100|5.000|1.300|0.018|Music Wire|None|
||80243|0.240|1.500|0.210|0.100|5.700|1.300|0.018|Music Wire|None|
||80244|0.240|1.750|0.170|0.100|7.000|1.300|0.018|Music Wire|None|
||80245|0.240|2.000|0.180|0.100|6.800|1.300|0.018|Music Wire|None|
||80246|0.240|2.250|0.130|0.100|9.200|1.300|0.018|Music Wire|None|
||80247|0.240|2.500|0.110|0.100|11.000|1.300|0.018|Music Wire|None|
||80248|0.240|2.750|0.100|0.100|12.000|1.300|0.018|Music Wire|None|
||176-A|0.312|1.500|0.170|0.070|7.700|1.400|0.020|Music Wire|Zinc|
||176-B|0.312|1.880|0.130|0.070|10.000|1.400|0.020|Music Wire|Zinc|
||176-C|0.312|2.500|0.090|0.070|15.000|1.400|0.020|Music Wire|Zinc|
||80054|0.094|0.380|7.100|0.200|0.210|1.600|0.014|Music Wire|None|
||80055|0.094|0.440|5.500|0.200|0.270|1.600|0.014|Music Wire|None|
||80056|0.094|0.500|4.600|0.200|0.320|1.600|0.014|Music Wire|None|
||80057|0.094|0.630|3.400|0.200|0.430|1.600|0.014|Music Wire|None|
||80058|0.094|0.750|2.700|0.200|0.550|1.600|0.014|Music Wire|None|
||450|0.109|0.280|8.100|0.200|0.160|1.500|0.014|Music Wire|Zinc|
||80090S|0.120|0.380|12.000|0.200|0.120|1.600|0.018|Stainless|None|
CALL||S-502|0.125|0.630|3.600|0.300|0.340|1.500|0.017|Stainless|None|
||S-504|0.125|0.880|2.100|0.300|0.580|1.500|0.017|Stainless|None|
||S-507|0.125|1.130|1.500|0.300|0.810|1.500|0.017|Stainless|None|
||G-84|0.125|1.250|1.400|0.300|0.850|1.500|0.017|Stainless|None|
||S-509|0.125|1.310|1.400|0.300|0.880|1.500|0.017|Stainless|None|
||ZZ1-53|0.125|1.380|1.300|0.300|0.940|1.500|0.017|Stainless|None|
||ZZ2-1|0.140|0.310|7.100|0.200|0.190|1.500|0.016|Music Wire|None|
||5308|0.140|0.500|3.600|0.200|0.390|1.500|0.016|Music Wire|None|
||M-35|0.140|0.500|2.400|0.200|0.570|1.500|0.016|Music Wire|Gold Irridite®|
||5049|0.140|1.250|0.770|0.200|1.800|1.500|0.016|Music Wire|Zinc|
||163-A|0.140|1.500|0.600|0.200|2.300|1.600|0.016|Music Wire|Zinc|
||163-B|0.140|1.880|0.470|0.200|3.000|1.600|0.016|Music Wire|Zinc|
||163-C|0.140|2.500|0.340|0.200|4.100|1.600|0.016|Music Wire|Zinc|
||5267-A|0.172|0.720|1.400|0.100|0.970|1.500|0.017|Music Wire|Zinc|
||O-17|0.172|1.090|1.200|0.200|1.000|1.500|0.019|Stainless|None|
||80146S|0.180|0.630|3.000|0.200|0.460|1.600|0.020|Stainless|None|
||80147S|0.180|0.750|2.300|0.200|0.600|1.500|0.020|Stainless|None|
||80148S|0.180|0.880|1.600|0.200|0.860|1.600|0.020|Stainless|None|
||80149S|0.180|1.000|1.400|0.200|1.000|1.600|0.020|Stainless|None|
||80150S|0.180|1.130|1.100|0.200|1.200|1.600|0.020|Stainless|None|
||80151S|0.180|1.250|0.980|0.200|1.400|1.600|0.020|Stainless|None|
||80152S|0.180|1.380|0.880|0.200|1.600|1.600|0.020|Stainless|None|
||80153S|0.180|1.500|0.790|0.200|1.700|1.600|0.020|Stainless|None|
||80154S|0.180|1.750|0.650|0.200|2.100|1.600|0.020|Stainless|None|
||80155S|0.180|1.880|0.560|0.200|2.500|1.600|0.020|Stainless|None|
||80156S|0.180|2.000|0.560|0.200|2.500|1.600|0.020|Stainless|None|
||80157S|0.180|2.250|0.480|0.200|2.900|1.600|0.020|Stainless|None|
||80158S|0.180|2.500|0.410|0.200|3.400|1.600|0.020|Stainless|None|
||ZZ1-7|0.188|0.590|3.000|0.200|0.450|1.500|0.020|Stainless|None|
||5179|0.188|0.630|1.700|0.100|0.890|1.600|0.018|Music Wire|Zinc|
||S-521|0.188|1.250|0.860|0.200|1.500|1.500|0.020|Stainless|None|
||252-A|0.188|1.500|0.450|0.100|3.300|1.600|0.018|Music Wire|Zinc|
||S-524|0.188|1.630|0.610|0.200|2.200|1.500|0.020|Stainless|None|
||252-B|0.188|1.880|0.340|0.100|4.400|1.600|0.018|Music Wire|Zinc|
||S-527|0.188|2.000|0.470|0.200|2.800|1.500|0.020|Stainless|None|
||252-C|0.188|2.500|0.250|0.100|6.000|1.600|0.018|Music Wire|Zinc|
||ZZ2-25|0.234|0.690|1.300|0.100|1.100|1.500|0.019|Music Wire|None|
||80249S|0.240|0.630|3.200|0.200|0.430|1.600|0.022|Stainless|None|
||80250S|0.240|0.750|1.900|0.200|0.750|1.600|0.022|Stainless|None|
||80251S|0.240|0.880|1.400|0.200|1.000|1.600|0.022|Stainless|None|
||80252S|0.240|1.000|1.000|0.200|1.300|1.600|0.022|Stainless|None|
||80253S|0.240|1.130|0.870|0.200|1.600|1.600|0.022|Stainless|None|
||80254S|0.240|1.250|0.720|0.200|1.900|1.600|0.022|Stainless|None|
||80255S|0.240|1.380|0.640|0.200|2.200|1.600|0.022|Stainless|None|
||80256S|0.240|1.500|0.550|0.200|2.500|1.600|0.022|Stainless|None|
||80257S|0.240|1.750|0.470|0.200|3.000|1.600|0.022|Stainless|None|
||80258S|0.240|2.000|0.380|0.200|3.700|1.600|0.022|Stainless|None|
||80259S|0.240|2.250|0.320|0.200|4.300|1.600|0.022|Stainless|None|
||80260S|0.240|2.500|0.260|0.200|5.300|1.600|0.022|Stainless|None|
||80261S|0.240|2.750|0.250|0.200|5.700|1.600|0.022|Stainless|None|
||S-654|0.250|2.250|0.290|0.200|4.700|1.500|0.022|Stainless|None|
||ZZ3-8|0.266|1.630|0.590|0.200|2.500|1.600|0.023|Stainless|Zinc|
||5492|0.343|1.380|0.320|0.090|4.800|1.600|0.022|Music Wire|Gold Irridite®|
||80443S|0.359|2.000|0.260|0.090|5.900|1.600|0.026|Stainless|None|
||ZZ1-26|0.094|0.880|2.200|0.200|0.660|1.700|0.014|Music Wire|None|
||ZZ3-28|0.094|1.000|1.800|0.200|0.820|1.700|0.014|Music Wire|None|
||80078|0.120|0.380|7.900|0.200|0.200|1.800|0.016|Music Wire|None|
||80079|0.120|0.500|4.400|0.200|0.370|1.800|0.016|Music Wire|None|
||80091S|0.120|0.500|6.900|0.200|0.210|1.700|0.018|Stainless|None|
||80080|0.120|0.630|3.100|0.200|0.520|1.800|0.016|Music Wire|None|
||80092S|0.120|0.630|4.900|0.200|0.300|1.700|0.018|Stainless|None|
||80081|0.120|0.750|2.300|0.200|0.690|1.800|0.016|Music Wire|None|
||80093S|0.120|0.750|3.700|0.200|0.390|1.700|0.018|Stainless|None|
||80082|0.120|0.880|1.900|0.200|0.850|1.800|0.016|Music Wire|None|
||80094S|0.120|0.880|3.000|0.200|0.480|1.700|0.018|Stainless|None|
||80083|0.120|1.000|1.600|0.200|1.000|1.800|0.016|Music Wire|None|
||80095S|0.120|1.000|2.600|0.200|0.550|1.700|0.018|Stainless|None|
||80084|0.120|1.130|1.400|0.200|1.200|1.800|0.016|Music Wire|None|
||80096S|0.120|1.130|2.300|0.200|0.650|1.700|0.018|Stainless|None|
||80085|0.120|1.250|1.300|0.200|1.300|1.800|0.016|Music Wire|None|
||80097S|0.120|1.250|2.000|0.200|0.730|1.700|0.018|Stainless|None|
||80086|0.120|1.380|1.100|0.200|1.500|1.800|0.016|Music Wire|None|
||80098S|0.120|1.380|1.800|0.200|0.820|1.700|0.018|Stainless|None|
||80087|0.120|1.500|0.950|0.200|1.700|1.800|0.016|Music Wire|None|
||80099S|0.120|1.500|1.600|0.200|0.900|1.700|0.018|Stainless|None|
||80088|0.120|1.750|0.840|0.200|1.900|1.800|0.016|Music Wire|None|
||80100S|0.120|1.750|1.400|0.200|1.100|1.700|0.018|Stainless|None|
||80089|0.120|2.000|0.690|0.200|2.300|1.800|0.016|Music Wire|None|
||80101S|0.120|2.000|1.100|0.200|1.300|1.700|0.018|Stainless|None|
||80102S|0.120|2.250|1.000|0.200|1.400|1.700|0.018|Stainless|None|
||J-46|0.125|0.440|4.000|0.200|0.380|1.800|0.016|Music Wire|Gold Irridite®|
||5406|0.125|0.500|3.600|0.200|0.420|1.800|0.016|Music Wire|None|
||ZZ3-23|0.125|0.630|2.700|0.200|0.560|1.800|0.016|Music Wire|None|
||5706|0.125|0.750|2.600|0.200|0.590|1.800|0.016|Music Wire|Zinc|
||M-5|0.125|0.750|1.900|0.200|0.800|1.800|0.016|Music Wire|Zinc|
||ZZ1-46|0.125|0.750|2.200|0.200|0.690|1.800|0.016|Music Wire|Zinc|
||5950|0.125|1.000|2.300|0.300|0.620|1.700|0.018|Stainless|None|
||ZZ4-21|0.125|1.500|1.500|0.300|0.960|1.700|0.018|Stainless|None|
||5225|0.125|4.000|0.300|0.200|5.100|1.800|0.016|Music Wire|Zinc|
||451|0.156|4.000|0.200|0.200|7.300|1.700|0.017|Music Wire|Zinc|
||N-307|0.172|0.470|5.800|0.300|0.250|1.700|0.020|Stainless|None|
||80132|0.180|0.630|2.100|0.100|0.750|1.700|0.018|Music Wire|None|
||80133|0.180|0.750|1.500|0.100|1.000|1.700|0.018|Music Wire|None|
||80134|0.180|0.880|1.100|0.100|1.400|1.700|0.018|Music Wire|None|
||80135|0.180|1.000|0.930|0.100|1.700|1.700|0.018|Music Wire|None|
||80136|0.180|1.130|0.770|0.100|2.000|1.700|0.018|Music Wire|None|
||80137|0.180|1.250|0.670|0.100|2.300|1.700|0.018|Music Wire|None|
||80138|0.180|1.380|0.580|0.100|2.700|1.700|0.018|Music Wire|None|
||80139|0.180|1.500|0.500|0.100|3.100|1.700|0.018|Music Wire|None|
||80140|0.180|1.630|0.450|0.100|3.400|1.700|0.018|Music Wire|None|
||80141|0.180|1.750|0.460|0.100|3.400|1.700|0.018|Music Wire|None|
||80142|0.180|1.880|0.380|0.100|4.100|1.700|0.018|Music Wire|None|
||80143|0.180|2.000|0.380|0.100|4.100|1.700|0.018|Music Wire|None|
||80144|0.180|2.250|0.300|0.100|5.100|1.700|0.018|Music Wire|None|
||80145|0.180|2.500|0.290|0.100|5.400|1.700|0.018|Music Wire|None|
||6057|0.188|1.000|1.400|0.300|1.100|1.800|0.021|Stainless|None|
||M-51|0.203|0.500|2.000|0.200|0.810|1.800|0.019|Music Wire|Zinc|
||439|0.234|1.090|0.670|0.100|2.500|1.800|0.020|Music Wire|Zinc|
||ZZ1-1|0.250|0.720|1.100|0.100|1.500|1.700|0.020|Music Wire|Zinc|
||546|0.250|0.730|1.500|0.100|1.000|1.700|0.020|Music Wire|Zinc|
||5359|0.250|0.810|1.100|0.100|1.400|1.700|0.020|Music Wire|Zinc|
||421|0.250|0.880|0.820|0.100|1.900|1.700|0.020|Music Wire|Zinc|
||5237|0.250|0.940|0.730|0.100|2.200|1.700|0.020|Music Wire|Zinc|
||S-630|0.250|1.190|1.300|0.200|1.200|1.700|0.023|Stainless|None|
||172-A|0.250|1.500|0.320|0.100|4.800|1.700|0.020|Music Wire|Zinc|
||ZZ2-11|0.250|1.590|0.630|0.200|2.400|1.700|0.023|Stainless|None|
||172-B|0.250|1.880|0.250|0.100|6.400|1.700|0.020|Music Wire|Zinc|
||172-C|0.250|2.500|0.170|0.100|9.000|1.700|0.020|Music Wire|Zinc|
||ZZ3-22|0.312|1.470|0.470|0.200|3.300|1.700|0.025|Stainless|None|
||80437S|0.359|1.000|1.200|0.200|1.300|1.700|0.026|Stainless|None|
||80438S|0.359|1.130|0.860|0.200|1.800|1.700|0.026|Stainless|None|
||80439S|0.359|1.250|0.650|0.200|2.300|1.700|0.026|Stainless|None|
||80440S|0.359|1.380|0.550|0.200|2.700|1.700|0.026|Stainless|None|
||80441S|0.359|1.500|0.470|0.200|3.200|1.700|0.026|Stainless|None|
||80442S|0.359|1.750|0.340|0.200|4.500|1.700|0.026|Stainless|None|
||M-52|0.500|1.000|0.580|0.100|2.600|1.700|0.029|Stainless|None|
||12396|0.765|1.840|0.170|0.100|10.000|1.800|0.034|Spring Steel|Zinc|
||O-169|0.078|0.500|7.500|0.400|0.230|2.100|0.014|Music Wire|Zinc|
||80061|0.094|0.380|14.000|0.200|0.140|2.100|0.016|Music Wire|None|
||80062|0.094|0.440|11.000|0.200|0.180|2.100|0.016|Music Wire|None|
||80063|0.094|0.500|9.200|0.200|0.210|2.100|0.016|Music Wire|None|
||80064|0.094|0.630|6.800|0.200|0.290|2.100|0.016|Music Wire|None|
||80065|0.094|0.750|5.300|0.200|0.370|2.100|0.016|Music Wire|None|
||80066|0.094|0.880|4.400|0.200|0.440|2.100|0.016|Music Wire|None|
||203-C|0.094|1.000|2.600|0.300|0.630|1.900|0.015|Music Wire|Zinc|
||80067|0.094|1.000|3.700|0.200|0.530|2.100|0.016|Music Wire|None|
||466|0.109|1.470|1.400|0.300|1.200|2.000|0.016|Music Wire|Zinc|
||M-49|0.125|0.410|5.600|0.300|0.330|2.100|0.017|Music Wire|Gold Irridite®|
||M-137|0.125|0.470|6.100|0.300|0.300|2.100|0.017|Music Wire|None|
||5401|0.125|0.910|2.600|0.300|0.690|2.100|0.017|Music Wire|None|
||A14-7|0.125|0.970|2.000|0.300|0.920|2.100|0.017|Music Wire|None|
||5462|0.125|5.470|0.340|0.300|5.500|2.100|0.017|Music Wire|None|
||M-2|0.140|0.500|3.300|0.200|0.500|1.900|0.017|Music Wire|Zinc|
||5250|0.140|0.590|3.100|0.200|0.530|1.900|0.017|Music Wire|None|
||5190|0.140|7.880|0.140|0.200|12.000|1.900|0.017|Music Wire|Zinc|
||O-310|0.156|0.340|8.200|0.200|0.220|2.000|0.018|Music Wire|None|
||493|0.156|0.560|3.300|0.200|0.540|2.000|0.018|Music Wire|Zinc|
||M-42|0.156|0.560|3.200|0.200|0.550|2.000|0.018|Music Wire|None|
||5776|0.156|1.380|0.900|0.200|2.000|2.000|0.018|Music Wire|None|
||5387|0.156|2.500|0.480|0.200|3.700|2.000|0.018|Music Wire|Zinc|
||5771|0.156|2.560|0.470|0.200|3.800|2.000|0.018|Music Wire|Zinc|
||5269|0.156|6.500|0.170|0.200|11.000|2.000|0.018|Music Wire|Zinc|
||80159S|0.180|0.500|8.200|0.200|0.220|2.000|0.022|Stainless|None|
||80160S|0.180|0.630|5.000|0.200|0.370|2.000|0.022|Stainless|None|
||80161S|0.180|0.750|3.500|0.200|0.530|2.000|0.022|Stainless|None|
||80162S|0.180|0.880|2.800|0.200|0.650|2.000|0.022|Stainless|None|
||80163S|0.180|1.000|2.300|0.200|0.810|2.000|0.022|Stainless|None|
||80164S|0.180|1.130|1.900|0.200|0.960|2.000|0.022|Stainless|None|
||80165S|0.180|1.250|1.600|0.200|1.100|2.000|0.022|Stainless|None|
||80166S|0.180|1.380|1.400|0.200|1.300|2.000|0.022|Stainless|None|
||80167S|0.180|1.500|1.300|0.200|1.400|2.000|0.022|Stainless|None|
||80168S|0.180|1.750|1.100|0.200|1.700|2.000|0.022|Stainless|None|
||80169S|0.180|2.000|0.940|0.200|2.000|2.000|0.022|Stainless|None|
||80170S|0.180|2.250|0.800|0.200|2.300|2.000|0.022|Stainless|None|
||80171S|0.180|2.500|0.710|0.200|2.600|2.000|0.022|Stainless|None|
||B3-25|0.187|0.660|3.100|0.020|0.660|2.000|0.020|Music Wire|None|
||O-121|0.188|0.410|5.200|0.200|0.340|1.900|0.019|Music Wire|None|
||M-43|0.188|0.500|4.100|0.200|0.430|1.900|0.019|Music Wire|Zinc|
||6047|0.188|0.750|1.400|0.200|1.300|1.900|0.019|Music Wire|Zinc|
||B3-13|0.188|1.000|0.910|0.200|1.900|1.900|0.019|Music Wire|Zinc|
||B3-24|0.219|0.690|1.300|0.200|1.300|1.900|0.020|Music Wire|Zinc|
||478|0.219|0.940|1.200|0.200|1.400|1.900|0.020|Music Wire|Zinc|
||169-A|0.219|1.500|0.490|0.200|3.600|1.900|0.020|Music Wire|Zinc|
||169-B|0.219|1.880|0.370|0.200|4.700|1.900|0.020|Music Wire|Zinc|
||ZZ2-34|0.219|1.880|0.380|0.200|4.600|1.900|0.020|Music Wire|Gold Irridite®|
||169-C|0.219|2.500|0.270|0.200|6.600|1.900|0.020|Music Wire|Zinc|
||ZZ1-31|0.234|0.590|3.000|0.200|0.630|2.100|0.021|Music Wire|None|
||5527|0.234|0.630|2.300|0.200|0.830|2.100|0.021|Music Wire|None|
||M-19|0.250|0.690|3.000|0.300|0.630|2.100|0.025|Stainless|None|
||5394|0.250|0.720|1.600|0.100|1.100|2.000|0.021|Music Wire|None|
||5509|0.250|1.000|0.830|0.100|2.200|2.000|0.021|Music Wire|Zinc|
||B6-18|0.250|1.000|1.500|0.300|1.200|2.100|0.025|Stainless|None|
||ZZ3-38|0.250|1.030|0.860|0.100|2.100|2.000|0.021|Music Wire|None|
||N-48|0.250|1.630|0.870|0.300|2.100|2.100|0.025|Stainless|None|
||ZZ2-16|0.250|1.810|0.620|0.200|2.800|2.000|0.024|Stainless|None|
||ZZ1-65|0.281|1.030|0.950|0.100|2.000|2.000|0.022|Music Wire|Zinc|
||S-616|0.312|0.970|1.100|0.200|1.600|1.900|0.026|Stainless|None|
||178-A|0.312|1.500|0.350|0.100|5.500|2.000|0.023|Music Wire|Zinc|
||S-551|0.312|1.500|0.550|0.200|3.100|1.900|0.026|Stainless|None|
||178-B|0.312|1.880|0.260|0.100|7.400|2.000|0.023|Music Wire|Zinc|
||S-555|0.312|1.880|0.420|0.200|4.100|1.900|0.026|Stainless|None|
||S-559|0.312|2.380|0.320|0.200|5.300|1.900|0.026|Stainless|None|
||178-C|0.312|2.500|0.180|0.100|10.000|2.000|0.023|Music Wire|Zinc|
||A10-1|0.359|0.690|0.960|0.100|2.000|2.000|0.024|Music Wire|None|
||5232|0.390|1.060|0.650|0.100|2.700|1.900|0.024|Music Wire|Zinc|
