352931,"A-max 19 Ø19 mm, Precious Metal Brushes CLL, 1.5 Watt, CE approved, with cable","19 mm","1.5 W","18 V","6590 rpm","3.38 mNm","USD 73.38","Details"
110199,"A-max 26 Ø26 mm, Precious Metal Brushes CLL, 4 Watt, CE approved, with terminal","26 mm","4 W","15 V","4970 rpm","11.4 mNm","USD 107.63","Details"
386661,"EC 22 Ø22 mm, brushless, 40 Watt, sensorless","22 mm","40 W","12 V","30400 rpm","19.1 mNm","USD 230.38","Details"
384406,"EC 8 Ø8 mm, brushless, 2 Watt, with Hall sensors","8 mm","2 W","6 V","35900 rpm","0.977 mNm","USD 304.25","Details"
384409,"EC 8 Ø8 mm, brushless, 2 Watt, sensorless","8 mm","2 W","6 V","35900 rpm","0.977 mNm","USD 248.88","Details"
310599,"EC 6 Ø6 mm, brushless, 1.2 Watt","6 mm","1.2 W","6 V","45100 rpm","0.251 mNm","USD 210.75","Details"
305200,"EC 13 Ø13 mm, brushless, 12 Watt, sensorless","13 mm","12 W","36 V","26600 rpm","5.43 mNm","USD 245.50","Details"
318010,"EC 13 Ø13 mm, brushless, 12 Watt, with Hall sensors","13 mm","12 W","36 V","26600 rpm","5.43 mNm","USD 344.25","Details"
305191,"EC 13 Ø13 mm, brushless, 6 Watt, sensorless","13 mm","6 W","9 V","29000 rpm","2.55 mNm","USD 203.38","Details"
318001,"EC 13 Ø13 mm, brushless, 6 Watt, with Hall sensors","13 mm","6 W","9 V","29000 rpm","2.55 mNm","USD 292.63","Details"
305198,"EC 13 Ø13 mm, brushless, 12 Watt, sensorless","13 mm","12 W","18 V","24900 rpm","5.54 mNm","USD 245.50","Details"
318008,"EC 13 Ø13 mm, brushless, 12 Watt, with Hall sensors","13 mm","12 W","18 V","24900 rpm","5.54 mNm","USD 344.25","Details"
384408,"EC 8 Ø8 mm, brushless, 2 Watt, with Hall sensors","8 mm","2 W","24 V","42700 rpm","0.944 mNm","USD 304.25","Details"
384411,"EC 8 Ø8 mm, brushless, 2 Watt, sensorless","8 mm","2 W","24 V","42700 rpm","0.944 mNm","USD 248.88","Details"
265375,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.75 Watt, CE approved, with Cable","12 mm","0.75 W","6 V","12800 rpm","0.948 mNm","USD 64.00","Details"
265374,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.75 Watt, CE approved, with Cable","12 mm","0.75 W","4.5 V","11900 rpm","0.961 mNm","USD 64.00","Details"
201353,"RE-max 13 Ø13 mm, Precious Metal Brushes, CLL, 2.5 Watt, with cables","13 mm","2.5 W","2.4 V","10600 rpm","0.969 mNm","USD 80.75","Details"
384406,"EC 8 Ø8 mm, brushless, 2 Watt, with Hall sensors","8 mm","2 W","6 V","35900 rpm","0.977 mNm","USD 304.25","Details"
384409,"EC 8 Ø8 mm, brushless, 2 Watt, sensorless","8 mm","2 W","6 V","35900 rpm","0.977 mNm","USD 248.88","Details"
118404,"RE 13 Ø13 mm, Precious Metal Brushes, 1.2 Watt, CE approved","13 mm","1.2 W","1.8 V","11000 rpm","1.02 mNm","USD 78.38","Details"
118419,"RE 13 Ø13 mm, Precious Metal Brushes, 1.2 Watt, CE approved","13 mm","1.2 W","1.8 V","11000 rpm","1.02 mNm","USD 84.00","Details"
268353,"RE-max 13 Ø13 mm, Precious Metal Brushes CLL, 2 Watt, with cables","13 mm","2 W","1.5 V","6080 rpm","1.02 mNm","USD 87.88","Details"
323890,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","24 V","7740 rpm","101 mNm","USD 373.88","Details"
323891,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","24 V","7740 rpm","101 mNm","USD 373.88","Details"
273755,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","48 V","7300 rpm","99.4 mNm","USD 373.88","Details"
285788,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","48 V","7300 rpm","99.4 mNm","USD 373.88","Details"
273753,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","30 V","7270 rpm","97.2 mNm","USD 373.88","Details"
285786,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","30 V","7270 rpm","97.2 mNm","USD 373.88","Details"
339285,"EC 45 flat Ø45 mm, brushless, 50 Watt, with Hall sensors","45 mm","50 W","18 V","6720 rpm","95.2 mNm","USD 147.13","Details"
148866,"RE 40 Ø40 mm, Graphite Brushes, 150 Watt","40 mm","150 W","12 V","7500 rpm","94.9 mNm","USD 485.38","Details"
353516,"EC 45 flat Ø45 mm, brushless, 30 Watt, with integrated electronics","50 mm","30 W","24 V","3000 rpm","94.7 mNm","USD 239.75","Details"
283868,"EC-max 40 Ø40 mm, brushless, 70 Watt","40 mm","70 W","36 V","8470 rpm","94.4 mNm","USD 342.13","Details"
118447,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.7 V","6520 rpm","0.643 mNm","USD 86.75","Details"
118448,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.9 V","6590 rpm","0.837 mNm","USD 86.75","Details"
118449,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","1.2 V","7250 rpm","1.03 mNm","USD 86.75","Details"
118450,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","1.5 V","6990 rpm","1.26 mNm","USD 86.75","Details"
118451,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","1.8 V","6850 rpm","1.3 mNm","USD 86.75","Details"
118452,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","1.8 V","5950 rpm","1.34 mNm","USD 86.75","Details"
118453,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","2.4 V","6490 rpm","1.28 mNm","USD 86.75","Details"
118454,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","3 V","6700 rpm","1.3 mNm","USD 86.75","Details"
118455,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","3.6 V","6480 rpm","1.3 mNm","USD 86.75","Details"
118456,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","4.8 V","6950 rpm","1.29 mNm","USD 86.75","Details"
310007,"RE 30 Ø30 mm, Graphite Brushes, 60 Watt","30 mm","60 W","24 V","7340 rpm","85 mNm","USD 348.50","Details"
310008,"RE 30 Ø30 mm, Graphite Brushes, 60 Watt","30 mm","60 W","36 V","7390 rpm","86.4 mNm","USD 348.50","Details"
310009,"RE 30 Ø30 mm, Graphite Brushes, 60 Watt","30 mm","60 W","48 V","6180 rpm","88.2 mNm","USD 348.50","Details"
311535,"EC-4pole 22 Ø22 mm, brushless, 120 Watt","22 mm","120 W","18 V","16800 rpm","59.1 mNm","USD 723.38","Details"
311536,"EC-4pole 22 Ø22 mm, brushless, 120 Watt","22 mm","120 W","24 V","16900 rpm","61.8 mNm","USD 723.38","Details"
311537,"EC-4pole 22 Ø22 mm, brushless, 120 Watt","22 mm","120 W","36 V","17800 rpm","63.1 mNm","USD 723.38","Details"
311538,"EC-4pole 22 Ø22 mm, brushless, 120 Watt","22 mm","120 W","48 V","16900 rpm","64 mNm","USD 723.38","Details"
118888,"EC 32 Ø32 mm, brushless, 80 Watt, CE approved, with Hall sensors","32 mm","80 W","18 V","13100 rpm","44.6 mNm","USD 404.38","Details"
118889,"EC 32 Ø32 mm, brushless, 80 Watt, CE approved, with Hall sensors","32 mm","80 W","24 V","11000 rpm","46.7 mNm","USD 404.38","Details"
118890,"EC 32 Ø32 mm, brushless, 80 Watt, CE approved, with Hall sensors","32 mm","80 W","48 V","11300 rpm","45.7 mNm","USD 404.38","Details"
315665,"MCD EPOS P, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,193.50","Details"
326343,"MCD EPOS, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,000.00","Details"
250101,"EC 6 Ø6 mm, brushless, 1.2 Watt","6 mm","1.2 W","12 V","34400 rpm","0.26 mNm","USD 210.75","Details"
310599,"EC 6 Ø6 mm, brushless, 1.2 Watt","6 mm","1.2 W","6 V","45100 rpm","0.251 mNm","USD 210.75","Details"
349189,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","1.5 V","18500 rpm","0.302 mNm","USD 91.25","Details"
349190,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","3 V","18600 rpm","0.324 mNm","USD 91.25","Details"
349191,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","4.5 V","18600 rpm","0.318 mNm","USD 86.25","Details"
349192,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","6 V","18600 rpm","0.316 mNm","USD 86.25","Details"
386780,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","1.5 V","18200 rpm","0.304 mNm","USD 105.38","Details"
386781,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","3 V","18500 rpm","0.327 mNm","USD 105.38","Details"
315665,"MCD EPOS P, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,193.50","Details"
326343,"MCD EPOS, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,000.00","Details"
244879,"EC 90 flat Ø90 mm, brushless, 90 Watt, with Hall sensors","90 mm","90 W","48 V","2080 rpm","517 mNm","USD 266.38","Details"
323772,"EC 90 flat Ø90 mm, brushless, 90 Watt, with Hall sensors","90 mm","90 W","24 V","3190 rpm","425 mNm","USD 266.38","Details"
408057,"EC 60 flat Ø60 mm, brushless, 100 Watt","68 mm","100 W","24 V","4250 rpm","227 mNm","USD 277.63","Details"
411678,"EC 60 flat Ø60 mm, brushless, 100 Watt","68 mm","100 W","24 V","4250 rpm","289 mNm","USD 249.00","Details"
412819,"EC 60 flat Ø60 mm, brushless, 100 Watt","68 mm","100 W","12 V","3710 rpm","231 mNm","USD 277.63","Details"
412821,"EC 60 flat Ø60 mm, brushless, 100 Watt","68 mm","100 W","48 V","3970 rpm","257 mNm","USD 277.63","Details"
412823,"EC 60 flat Ø60 mm, brushless, 100 Watt","68 mm","100 W","12 V","3710 rpm","279 mNm","USD 249.00","Details"
412825,"EC 60 flat Ø60 mm, brushless, 100 Watt","68 mm","100 W","48 V","3970 rpm","319 mNm","USD 249.00","Details"
349189,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","1.5 V","18500 rpm","0.302 mNm","USD 91.25","Details"
349190,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","3 V","18600 rpm","0.324 mNm","USD 91.25","Details"
349191,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","4.5 V","18600 rpm","0.318 mNm","USD 86.25","Details"
349192,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","6 V","18600 rpm","0.316 mNm","USD 86.25","Details"
386780,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","1.5 V","18200 rpm","0.304 mNm","USD 105.38","Details"
386781,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","3 V","18500 rpm","0.327 mNm","USD 105.38","Details"
386782,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","4.5 V","18500 rpm","0.322 mNm","USD 100.38","Details"
386783,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","6 V","18400 rpm","0.321 mNm","USD 100.38","Details"
200938,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","3 V","13700 rpm","0.872 mNm","USD 64.75","Details"
265389,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","4.5 V","11700 rpm","0.937 mNm","USD 64.75","Details"
167131,"EC 60 Ø60 mm, brushless, 400 Watt, CE approved, with Hall sensors","60 mm","400 W","48 V","3100 rpm","830 mNm","USD 1,260.88","Details"
167132,"EC 60 Ø60 mm, brushless, 400 Watt, CE approved, with Hall sensors","60 mm","400 W","48 V","5370 rpm","747 mNm","USD 1,260.88","Details"
136207,"EC 45 Ø45 mm, brushless, 250 Watt, CE approved, with Hall sensors","45 mm","250 W","24 V","5000 rpm","331 mNm","USD 811.25","Details"
136208,"EC 45 Ø45 mm, brushless, 250 Watt, CE approved, with Hall sensors","45 mm","250 W","36 V","6010 rpm","341 mNm","USD 811.25","Details"
136209,"EC 45 Ø45 mm, brushless, 250 Watt, CE approved, with Hall sensors","45 mm","250 W","48 V","6160 rpm","347 mNm","USD 811.25","Details"
136210,"EC 45 Ø45 mm, brushless, 250 Watt, CE approved, with Hall sensors","45 mm","250 W","24 V","8670 rpm","311 mNm","USD 811.25","Details"
136211,"EC 45 Ø45 mm, brushless, 250 Watt, CE approved, with Hall sensors","45 mm","250 W","36 V","10400 rpm","312 mNm","USD 811.25","Details"
136212,"EC 45 Ø45 mm, brushless, 250 Watt, CE approved, with Hall sensors","45 mm","250 W","48 V","10700 rpm","316 mNm","USD 811.25","Details"
351144,"EC 25 Ø25 mm, brushless, 250 Watt","25 mm","250 W","36 V","64100 rpm","32 mNm","USD 911.13","Details"
353294,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","18 V","3420 rpm","442 mNm","USD 1,006.00","Details"
315665,"MCD EPOS P, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,193.50","Details"
326343,"MCD EPOS, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,000.00","Details"
352994,"A-max 22 Ø22 mm, Precious Metal Brushes CLL, 3.5 Watt, CE approved, with cable","22 mm","3.5 W",,"6520 rpm","6.05 mNm","USD 77.25","Details"
118431,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.6 V","6900 rpm","0.511 mNm","USD 81.13","Details"
118446,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.6 V","6900 rpm","0.511 mNm","USD 86.75","Details"
268336,"RE-max 13 Ø13 mm, Precious Metal Brushes, 0.75 Watt, with cables","13 mm","0.75 W","0.6 V","6870 rpm","0.327 mNm","USD 77.25","Details"
118447,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.7 V","6520 rpm","0.643 mNm","USD 86.75","Details"
118432,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.72 V","6710 rpm","0.643 mNm","USD 81.13","Details"
268337,"RE-max 13 Ø13 mm, Precious Metal Brushes, 0.75 Watt, with cables","13 mm","0.75 W","0.72 V","6700 rpm","0.415 mNm","USD 77.25","Details"
118433,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","0.9 V","6590 rpm","0.837 mNm","USD 81.13","Details"
315665,"MCD EPOS P, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,193.50","Details"
326343,"MCD EPOS, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,000.00","Details"
352994,"A-max 22 Ø22 mm, Precious Metal Brushes CLL, 3.5 Watt, CE approved, with cable","22 mm","3.5 W",,"6520 rpm","6.05 mNm","USD 77.25","Details"
353299,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","70 V","3340 rpm","796 mNm","USD 1,006.00","Details"
353300,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","70 V","3090 rpm","809 mNm","USD 1,006.00","Details"
353301,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","70 V","2610 rpm","865 mNm","USD 1,006.00","Details"
370357,"RE 50 Ø50 mm, Graphite Brushes, 200 Watt","50 mm","200 W","70 V","2760 rpm","452 mNm","USD 592.38","Details"
353298,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","60 V","3570 rpm","758 mNm","USD 1,006.00","Details"
"Configurable
NEW","DCX 35 L Ø35 mm, Graphite Brushes, ball bearings","35 mm","80 W","60 V","7690 rpm","132 mNm","USD 365.13","Details"
110128,"A-max 22 Ø22 mm, Precious Metal Brushes CLL, 5 Watt, CE approved, with terminal","22 mm","5 W","48 V","9280 rpm","5.89 mNm","USD 61.88","Details"
315665,"MCD EPOS P, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,193.50","Details"
326343,"MCD EPOS, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,000.00","Details"
118437,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","1.8 V","5950 rpm","1.34 mNm","USD 81.13","Details"
118452,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","1.8 V","5950 rpm","1.34 mNm","USD 86.75","Details"
273763,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","48 V","1630 rpm","105 mNm","USD 373.88","Details"
285796,"RE 35 Ø35 mm, Graphite Brushes, 90 Watt","35 mm","90 W","48 V","1630 rpm","105 mNm","USD 373.88","Details"
218014,"RE 40 Ø40 mm, Graphite Brushes, 150 Watt","40 mm","150 W","48 V","1030 rpm","188 mNm","USD 496.25","Details"
268342,"RE-max 13 Ø13 mm, Precious Metal Brushes, 0.75 Watt, with cables","13 mm","0.75 W","1.8 V","5980 rpm","1.28 mNm","USD 77.25","Details"
118443,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","6 V","6530 rpm","1.26 mNm","USD 81.13","Details"
118458,"RE 13 Ø 13 mm, Precious Metal Brushes, 0.75 Watt, CE approved","13 mm","0.75 W","6 V","6530 rpm","1.26 mNm","USD 86.75","Details"
315665,"MCD EPOS P, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,193.50","Details"
326343,"MCD EPOS, 60W Intelligent compact drive",,"60 W",,,"54 mNm","USD 1,000.00","Details"
215998,"RE-max 17 Ø17 mm, Graphite Brushes, 4.5 Watt, with terminals","17 mm","4.5 W","24 V","97400 rpm","0.564 mNm","USD 92.00","Details"
370540,"EC 13 Ø13 mm, brushless, 30 Watt, sterilisable, with Hall sensors","13 mm","30 W","48 V","82900 rpm","4.1 mNm","USD 634.38","Details"
370541,"EC size 5 Ø0.5 in, brushless, 30 Watt, sterilisable, with Hall sensors","13 mm","30 W","48 V","82900 rpm","4.1 mNm","USD 634.38","Details"
371406,"EC size 5 Ø0.5 in, brushless, 30 Watt, sterilisable, sensorless","13 mm","30 W","48 V","82900 rpm","4.1 mNm","USD 588.50","Details"
371409,"EC 13 Ø13 mm, brushless, 30 Watt, sterilisable, sensorless","13 mm","30 W","48 V","82900 rpm","4.1 mNm","USD 588.50","Details"
373763,"EC size 5 Ø0.5 in, brushless, 50 Watt, sterilisable, with Hall sensors","13 mm","50 W","48 V","79400 rpm","7.6 mNm","USD 726.00","Details"
384185,"EC 13 Ø13 mm, brushless, 50 Watt, sterilisable, with Hall sensors","13 mm","50 W","48 V","79400 rpm","7.6 mNm","USD 726.00","Details"
384217,"EC 13 Ø13 mm, brushless, 50 Watt, sterilisable, sensorless","13 mm","50 W","48 V","79400 rpm","7.6 mNm","USD 680.13","Details"
216008,"RE-max 17 Ø17 mm, Graphite Brushes, 4.5 Watt, with terminals","17 mm","4.5 W","12 V","44400 rpm","0.0467 mNm","USD 92.50","Details"
310599,"EC 6 Ø6 mm, brushless, 1.2 Watt","6 mm","1.2 W","6 V","45100 rpm","0.251 mNm","USD 210.75","Details"
250101,"EC 6 Ø6 mm, brushless, 1.2 Watt","6 mm","1.2 W","12 V","34400 rpm","0.26 mNm","USD 210.75","Details"
118521,"RE 13 Ø13 mm, Graphite Brushes, 1.5 Watt","13 mm","1.5 W","1.2 V","9360 rpm","0.262 mNm","USD 98.00","Details"
118536,"RE 13 Ø13 mm, Graphite Brushes, 1.5 Watt","13 mm","1.5 W","1.2 V","9360 rpm","0.262 mNm","USD 102.63","Details"
349189,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","1.5 V","18500 rpm","0.302 mNm","USD 91.25","Details"
386780,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","1.5 V","18200 rpm","0.304 mNm","USD 105.38","Details"
349192,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","6 V","18600 rpm","0.316 mNm","USD 86.25","Details"
349191,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with terminals","6 mm","0.3 W","4.5 V","18600 rpm","0.318 mNm","USD 86.25","Details"
386783,"RE 6 Ø6 mm, Precious Metal Brushes, 0.3 Watt, with cable","6 mm","0.3 W","6 V","18400 rpm","0.321 mNm","USD 100.38","Details"
353301,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","70 V","2610 rpm","865 mNm","USD 1,006.00","Details"
167131,"EC 60 Ø60 mm, brushless, 400 Watt, CE approved, with Hall sensors","60 mm","400 W","48 V","3100 rpm","830 mNm","USD 1,260.88","Details"
353300,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","70 V","3090 rpm","809 mNm","USD 1,006.00","Details"
353299,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","70 V","3340 rpm","796 mNm","USD 1,006.00","Details"
353298,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","60 V","3570 rpm","758 mNm","USD 1,006.00","Details"
167132,"EC 60 Ø60 mm, brushless, 400 Watt, CE approved, with Hall sensors","60 mm","400 W","48 V","5370 rpm","747 mNm","USD 1,260.88","Details"
353297,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","48 V","3560 rpm","722 mNm","USD 1,006.00","Details"
353296,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","36 V","3850 rpm","628 mNm","USD 1,006.00","Details"
244879,"EC 90 flat Ø90 mm, brushless, 90 Watt, with Hall sensors","90 mm","90 W","48 V","2080 rpm","517 mNm","USD 266.38","Details"
353295,"RE 65 Ø65 mm, Graphite Brushes, 250 Watt","65 mm","250 W","24 V","3960 rpm","485 mNm","USD 1,006.00","Details"
200138,"EC 32 flat Ø32 mm, brushless, 6 Watt, sensorless","32 mm","6 W","9 V","8380 rpm","8.74 mNm","USD 70.50","Details"
200141,"EC 45 flat Ø45 mm, brushless, 12 Watt, sensorless","45 mm","12 W","9 V","7970 rpm","23.9 mNm","USD 73.88","Details"
200187,"EC 32 flat Ø32 mm, brushless, 6 Watt, with Hall sensors","32 mm","6 W","9 V","8380 rpm","8.74 mNm","USD 81.25","Details"
200188,"EC 45 flat Ø45 mm, brushless, 12 Watt, with Hall sensors","45 mm","12 W","9 V","7990 rpm","22.8 mNm","USD 84.50","Details"
241916,"EC 20 flat Ø20 mm, brushless, 3 Watt, sensorless","20 mm","3 W","9 V","9760 rpm","4.01 mNm","USD 69.88","Details"
339255,"EC 20 flat Ø20 mm, brushless, 3 Watt, sensorless","20 mm","3 W","6 V","9130 rpm","3.17 mNm","USD 77.88","Details"
339257,"EC 20 flat Ø20 mm, brushless, 3 Watt, sensorless","20 mm","3 W","12 V","9540 rpm","3.25 mNm","USD 77.88","Details"
339258,"EC 20 flat Ø20 mm, brushless, 3 Watt, sensorless","20 mm","3 W","24 V","9450 rpm","3.77 mNm","USD 77.88","Details"
339259,"EC 32 flat Ø32 mm, brushless, 6 Watt, with Hall sensors","32 mm","6 W","6 V","9210 rpm","7.35 mNm","USD 90.50","Details"
339260,"EC 32 flat Ø32 mm, brushless, 6 Watt, with Hall sensors","32 mm","6 W","12 V","7970 rpm","7.92 mNm","USD 90.50","Details"
136196,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","12 V","5650 rpm","181 mNm","USD 699.63","Details"
136197,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","18 V","5930 rpm","182 mNm","USD 699.63","Details"
136198,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","24 V","6090 rpm","181 mNm","USD 699.63","Details"
136200,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","36 V","5400 rpm","190 mNm","USD 699.63","Details"
136201,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","48 V","5860 rpm","186 mNm","USD 699.63","Details"
136202,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","12 V","9780 rpm","161 mNm","USD 699.63","Details"
136203,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","18 V","10300 rpm","165 mNm","USD 699.63","Details"
136204,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","24 V","10500 rpm","165 mNm","USD 699.63","Details"
136205,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","36 V","9360 rpm","178 mNm","USD 699.63","Details"
136206,"EC 45 Ø45 mm, brushless, 150 Watt, CE approved, with Hall sensors","45 mm","150 W","48 V","10200 rpm","173 mNm","USD 699.63","Details"
200938,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","3 V","13700 rpm","0.872 mNm","USD 64.75","Details"
265389,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","4.5 V","11700 rpm","0.937 mNm","USD 64.75","Details"
265390,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","6 V","12600 rpm","0.923 mNm","USD 64.75","Details"
265391,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","9 V","11900 rpm","0.918 mNm","USD 64.75","Details"
265392,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","12 V","12100 rpm","0.908 mNm","USD 64.75","Details"
265393,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.5 Watt, CE approved, with Cable","12 mm","0.5 W","15 V","13500 rpm","0.78 mNm","USD 64.75","Details"
200937,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.75 Watt, CE approved, with Cable","12 mm","0.75 W","3 V","13900 rpm","0.897 mNm","USD 64.00","Details"
265374,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.75 Watt, CE approved, with Cable","12 mm","0.75 W","4.5 V","11900 rpm","0.961 mNm","USD 64.00","Details"
265375,"A-max 12 Ø12 mm, Precious Metal Brushes CLL, 0.75 Watt, CE approved, with Cable","12 mm","0.75 W","6 V","12800 rpm","0.948 mNm","USD 64.00","Details"
